Matt_Estrada,Northern_Arizona_University
2012–13_West_Ham_United_F.C._season,Crewe_Alexandra_F.C.
Steve_Pelluer,Denver_Broncos
Alyssa_Howell,Creighton_University
Alex_Kruz,Rutgers_University
George_Grantham_(economic_historian),McGill_University
John_Perko,Duquesne_University
L'Damian_Washington,San_Francisco_49ers
Hugh_Gustafson,Newport_Gwent_Dragons
Rudi_Požeg_Vancaš,Slovenia_national_under-21_football_team
John_Goldsmith_(linguist),Swarthmore_College
Robert_Timlin,Georgetown_University
Duncan_Siemens,National_Hockey_League
Adrian_Burgess,Jordan_Grand_Prix
Yeah_Samake,Brigham_Young_University
Karl_Dykhuis,Chicago_Blackhawks
Tony_Cargnelli,F.C._Bari_1908
John_Gilliam,Atlanta_Falcons
Mario_Altmann,Örebro_HK
Gerald_Williams_(American_football),Green_Bay_Packers
Ergün_Teber,Turkey_national_under-20_football_team
Chris_Scott_(offensive_lineman),Pittsburgh_Steelers
Benjamin_Boyet,CS_Bourgoin-Jallieu
Orion_Martin,Miami_Dolphins
Tosanoumi_Toshio,Doshisha_University
1970–71_Cardiff_City_F.C._season,Bristol_City_F.C.
Antonio_Soda,Benevento_Calcio
Sammy_Price_(American_football),Miami_Dolphins
Robin_Truth_Goodman,Florida_State_University
Jack_Calhoun,St._Louis_Cardinals
Willard_Nixon,Boston_Red_Sox
Jean_Marois,Toronto_Maple_Leafs
Víctor_Muñoz,RCD_Mallorca
Kimera_Bartee,Detroit_Tigers
Chuck_Drulis,Chicago_Bears
H._R._Hundley,University_of_Richmond
Paul_Martin_(ice_hockey),New_Jersey_Devils
André_Roy,Ottawa_Senators
Matt_Bahr,Philadelphia_Eagles
Bill_Bates,Farragut_High_School
Fuad_El-Hibri,Stanford_University
Dave_McKay_(baseball),Chicago_Cubs
Vytenis_Lipkevičius,Lietuvos_krepšinio_lyga
Sam_Apple,Columbia_University
Doc_DelCastillo,Omaha_Lancers
Antoine_Bethea,Indianapolis_Colts
Denis_Kazionov,Avtomobilist_Yekaterinburg
Bradford_Jamieson_IV,Chivas_USA
Rinat_Morozov,FC_Kharkiv
Daniel_Přibyl,Montreal_Canadiens
Patrick_Ehelechner,Adler_Mannheim
Amal_McCaskill,Philadelphia_76ers
Suicide_of_Tyler_Clementi,Rutgers_University
Joe_Gallagher_(footballer),Coleshill_Town_F.C.
Vladimir_Antipov,Bulgarian_Hockey_League
Andrea_diSessa,"University_of_California,_Berkeley"
Gerald_Feehery,Syracuse_University
Ivica_Osim,JEF_United_Ichihara_Chiba
Kazuki_Watanabe_(motorcycle_racer),Yamaha_Motor_Company
Curtis_Thomas,Temple_University
Holly_Morris_(television_reporter),Duke_University
Radek_Smoleňák,Lahti_Pelicans
Karol_Marko,FC_Vysočina_Jihlava
Eric_Tillman,Saskatchewan_Roughriders
Kasib_Powell,BC_Körmend
Dallas_Reynolds,Philadelphia_Eagles
Matt_Donovan_(ice_hockey),New_York_Islanders
Lee_Calland,Minnesota_Vikings
Aldemaro_Romero_Jr.,University_of_Miami
George_Foster_Shepley_(Maine_and_Louisiana),Harvard_College
Jeff_Demps,New_England_Patriots
Jermaine_Jones_(gridiron_football),Edmonton_Eskimos
Courtney_Smith_(wide_receiver),New_York_Jets
Harry_Hibbs_(footballer),Walsall_F.C.
Liane_Hansen,University_of_Hartford
David_Griggs_(American_football),San_Diego_Chargers
Dayot_Upamecano,Valenciennes_FC
Kévin_Hecquefeuille,Brûleurs_de_Loups
Juande_Ramos,RCD_Espanyol
Sam_Mitchell_(basketball),Houston_Rockets
Josef_Melichar,Linköpings_HC
Tana_(footballer),Real_Valladolid
Celeste_Baranski,Stanford_University
Don_Brennan_(baseball),New_York_Yankees
Bill_Guerin,Edmonton_Oilers
David_Borden_(politician),University_of_Colorado
Thomas_Benson_(American_football),San_Diego_Chargers
Kieran_Campbell,Ulster_Rugby
Rosaire_Paiement,Philadelphia_Flyers
Komla_Dumor,Harvard_University
Carroll_Hubbard,University_of_Louisville
"Erik_Andersson_(ice_hockey,_born_1982)",Skellefteå_AIK
Dennis_Persson,Portland_Pirates
James_Whitford,University_of_Wisconsin–Madison
Carlton_Bailey,Buffalo_Bills
Dave_Williams_(1900s_pitcher),Boston_Red_Sox
James_Worthy,Ashbrook_High_School_(North_Carolina)
Jim_Leahy,Tolland_High_School
Tyrell_McCrea,Corpus_Christi_Sharks
Matt_Cooke_(cyclist),UnitedHealthcare_(cycling_team)
Lars_Zetterlund,IFK_Eskilstuna
James_Davidson_(American_football),New_York_Giants
Anđelina_Radić,ŽKK_Vršac
Jang_Young-sik,Hanyang_University
Oleksandr_Skrypnyk,SC_Tavriya_Simferopol
Ed_Bishop,Boston_University
2000–01_Manchester_City_F.C._season,Southampton_F.C.
Hilary_A._Herbert,University_of_Virginia
Martin_Atkinson,Ebbsfleet_United_F.C.
Jeff_Van_Gundy,Houston_Rockets
Júlio_César_António_de_Souza,Goianésia_Esporte_Clube
Gabriel_Ascárate,Argentina_national_rugby_sevens_team
John_Sparks_(Oklahoma_politician),Harvard_College
Cam_Severson,Louisiana_IceGators_(ECHL)
Sheldon_Canley,New_York_Jets
Rayfield_Wright,Philadelphia_Eagles
Luka_Modrić,Croatia_national_football_team
Dwight_Siebler,Minnesota_Twins
William_Scranton_III,Yale_University
Neil_Emblen,New_Zealand_national_football_team
Kerry_Joseph,Ottawa_Renegades
Igor_Ursachi,FC_Zaria_Bălți
Luis_Carniglia,A.S._Roma
Fu_Bo_(football_manager),China_national_football_team
Ko_Quaye,Cleveland_Browns
David_Ashworth,Walsall_F.C.
"Robert_E._Page,_Jr.",San_Jose_State_University
Johnny_Wilson_(ice_hockey),Toronto_Maple_Leafs
Martin_Whitmarsh,McLaren
D._James_Baker,Cornell_University
James_Gilbert_Baker,University_of_Louisville
Ronnie_Magsanoc,Philippine_Basketball_Association
Roger_Y._Tsien,"University_of_California,_Berkeley"
Venu_Govindaraju,University_at_Buffalo
Sergiy_Gorbenko,Ukrainian_Basketball_League
Kyle_Kendrick,Philadelphia_Phillies
Robyn_Regehr,Los_Angeles_Kings
Robin_Quaison,Sweden_national_football_team
Bruce_Hunter_(swimmer),Harvard_Crimson
Doug_O'Brien,National_Hockey_League
Charles_Wesley_Weldon_McLean,British_Army
Angelos_Digozis,Aiginiakos_F.C.
Miguel_Torruco_Marqués,Cornell_University
James_Kurth,Swarthmore_College
"Steve_Wright_(American_football,_born_1942)",New_York_Giants
Keddric_Mays,Serie_A2_Basket
Josep_Seguer,CF_Reus_Deportiu
Paul_Wiggin,Minnesota_Vikings
Robert_Lang_(ice_hockey),Los_Angeles_Kings
Derek_Thomas_(basketball),Saint_Louis_University
Laila_Macharia,Stanford_University
Blake_Dunlop,Detroit_Red_Wings
Frank_Tompa,University_of_Waterloo
Anthony_Miller_(basketball),Golden_State_Warriors
Quentin_Lowry,Tampa_Bay_Buccaneers
Bernie_Faloney,Hamilton_Tiger-Cats
Nathan_Peavy,Baloncesto_Superior_Nacional
Erwin_Graf,Sheboygan_Red_Skins
Calvin_Lowry,Denver_Broncos
Matt_Alexander,Pittsburgh_Pirates
Matúš_Kostúr,HC_Dinamo_Minsk
Victor_Flynn,University_of_Otago
Mike_Tatum,Oxnard_College
"Erik_Gustafsson_(ice_hockey,_born_1992)",Edmonton_Oilers
Mel_Semenko,Montreal_Alouettes
Jackie_Flowers,Tampa_Bay_Buccaneers
Marcel_Mueller,Modo_Hockey
Boško_Ralić,OFK_Beograd
Carlos_Jenkins,Michigan_State_University
Angelo_Esposito,Serie_A_(ice_hockey)
Ailton_Silva,Mogi_Mirim_Esporte_Clube
Eric_Cunningham,McMaster_University
Pat_Brady_(American_football),"University_of_Nevada,_Reno"
Alessandro_Calori,S.S._Sambenedettese_Calcio
Justin_McCareins,Tennessee_Titans
Ivan_Almeida,Stonehill_College
Richard_Dalitz,University_of_Birmingham
Eric_Everett,Philadelphia_Eagles
Grace_Claxton,Albany_Great_Danes
Ernie_Thompson_(American_football),Los_Angeles_Rams
Richard_Park,Genève-Servette_HC
Sergio_Mantovani,Maserati_in_motorsport
Leopold_Gernhardt,FC_Lustenau_07
Robert_Dold,Denison_University
Anthony_Allen_(running_back),Buffalo_Bills
Jeff_Kyrzakos,Rapid_City_Rush
Chucky_Brown,Roanoke_Dazzle
Sagiri_Kitao,Keio_University
Bill_Redell,Hamilton_Tiger-Cats
Nate_Cornejo,Detroit_Tigers
Scott_Quinnell,Wales_national_rugby_league_team
Emir_Music,FC_Kufstein
Carla_Penz,University_of_Texas_at_Austin
Catherine_Wiley,University_of_Tennessee
Brian_Ihnacak,Augusta_Lynx
Carol_Lim,"University_of_California,_Berkeley"
Alex_Carder,Shawnee_Mission_Northwest_High_School
Erasmo_Ramirez_(left-handed_pitcher),Texas_Rangers_(baseball)
Mikko_Sumusalo,Finland_national_under-21_football_team
Jessie_Clark,Detroit_Lions
Enoka_Lucas,Arizona_Cardinals
Coy_Bacon,Los_Angeles_Rams
Pedro_Lopes_(soccer),NJIT_Highlanders
Jim_Brieske,University_of_Michigan
Giannis_Matzourakis,Naoussa_F.C.
Tarun_Khanna,Princeton_University
Léo_Apotheker,Hewlett-Packard
Gérald_Baticle,Olympique_Lyonnais_Reserves_and_Academy
John_Nalbone,Philadelphia_Eagles
Marge_Piercy,University_of_Michigan
Lou_Dickenson,Dundee_Stars
Keyvan_Jenkins,Sacramento_Gold_Miners
Claude_Vilgrain,New_Jersey_Devils
James_Lennox_Dawson,Royal_Engineers
Johannes_Jönsson,HockeyAllsvenskan
"Bob_Maclennan,_Baron_Maclennan_of_Rogart",Columbia_University
Adam_Chorneyko,ECHL
Uğur_Tütüneker,Kasımpaşa_S.K.
Hidipo_Hamutenya,Syracuse_University
John_Bizon,Wayne_State_University
Brian_Carey,Chesterfield_F.C.
Lynn_de_Silva,University_of_Birmingham
Jack_Greenwell,Valencia_CF
John_W._Caldwell,University_of_Louisville
Don_Beaupre,Ottawa_Senators
Scott_Pellerin,New_Jersey_Devils
Lukáš_Cikánek,HC_Kladno
Tomáš_Sýkora,Czech_Extraliga
Logan_Payne,New_York_Jets
Rien_Long,Tennessee_Titans
Shi_Jin-Hua,"University_of_California,_Irvine"
Morton_L._Janklow,Syracuse_University
Vic_Correll,Cincinnati_Reds
Dale_Hackbart,Minnesota_Vikings
Pavel_Vorobyev,HC_Spartak_Moscow
Rick_Lackman,Philadelphia_Eagles
Maciej_Murawski,Lechia_Zielona_Góra
Cody_Eppley,Texas_Rangers_(baseball)
Carlos_María_Morales,Montevideo_Wanderers_F.C.
Omid_Kokabee,University_of_Texas_at_Austin
Valērijs_Kalmikovs,Nebraska_Cornhuskers
Casey_Walker,Dallas_Cowboys
Sean_Greer,Australian_Ice_Hockey_League
Nicholas_Longworth,Harvard_University
Marie-Rose_Carême,French_Guiana_national_football_team
Rodric_Bray,Indiana_University
Montee_Ball,Denver_Broncos
Eiichi_Nakamura_(chemist),University_of_Tokyo
Homa_Sarshar,University_of_Tehran
Alexander_Wennberg,National_Hockey_League
Mike_Hedden,Rockford_IceHogs
David_Broll,Toronto_Maple_Leafs
Nikola_Vujčić,Maccabi_Tel_Aviv_B.C.
Bernadeth_Pons,Far_Eastern_University
Brandon_James,Edmonton_Eskimos
Jay_Leach_(ice_hockey),Boston_Bruins
John_Gill_(football_manager),Kildare_County_F.C.
Alan_Nunnelee,Mississippi_State_University
Harold_J._Berman,Yale_University
Jacques_Cesaire,San_Diego_Chargers
George_Awada,Manchester_Phoenix
Kristoffer_Wikner,Swedish_Hockey_League
Tim_Cheatwood,Mahoning_Valley_Thunder
Sergei_Anshakov,HC_Dynamo_Moscow
Elek_Schwartz,Sparta_Rotterdam
José_Moré_Bonet,CD_Tenerife
Eric_Cantor,George_Washington_University
Zephaniah_Thomas,Goole_A.F.C.
Randy_Jordan,Jacksonville_Jaguars
Matthew_Barnes-Homer,Farnborough_F.C.
Morris_Towns,Washington_Redskins
James_Franco,New_York_University
Javier_Torres_Gómez,Celta_de_Vigo_B
Oğuz_Çetin,Gençlerbirliği_S.K.
José_Luis_Loreto,SD_Ejea
Brandon_Sanders,Las_Vegas_Outlaws_(XFL)
Tony_Teresa,San_Jose_State_University
Stefanie_Mach,Brown_University
"Robert_Horne,_1st_Viscount_Horne_of_Slamannan",University_of_Glasgow
Jerry_Wampfler,San_Diego_Chargers
Al_Silvera,Cincinnati_Reds
Berk_İsmail_Ünsal,Turkey_national_under-20_football_team
Matt_Slauson,New_York_Jets
John_Easton_(baseball),Philadelphia_Phillies
David_Wright_(footballer),Maldon_&_Tiptree_F.C.
Ed_Klieman,Cleveland_Indians
Bill_Manchuk,Saskatchewan_Roughriders
Bill_Pecota,Atlanta_Braves
Dale_Hoganson,Los_Angeles_Kings
Robert_Sedgewick_(computer_scientist),Stanford_University
Reginald_Dwayne_Betts,Prince_George's_Community_College
Dai_Astley,Genoa_C.F.C.
Yuri_Gazzaev,FC_Krylia_Sovetov_Samara
Daniel_Baer,Harvard_College
Samuel_Benjamin_Auchmuty,British_Army
William_Bell_(American_football),Washington_Redskins
Jermaine_Jones_(gridiron_football),Dallas_Cowboys
Dan_Land,Oakland_Raiders
Christophe_Lamaison,Aviron_Bayonnais
Abdallah_Hijazi,Lebanese_Basketball_League
Ken_Reynolds,Philadelphia_Phillies
John_Barber_(racing_driver),Cooper_Car_Company
Rick_Lapointe,Los_Angeles_Kings
Myron_Grimshaw,Boston_Red_Sox
Gavin_Kerr,Edinburgh_Rugby
Albert_Exendine,Washington_State_University
Tommi_Huhtala,Kontinental_Hockey_League
Ian_Nimmo,London_Irish
Jeremy_Bates_(American_football),Tampa_Bay_Buccaneers
Nick_Steitz,University_of_Oregon
Ljubiša_Broćić,PSV_Eindhoven
Gerda_Lerner,Columbia_University
David_Jones_(rugby_league),Wales_national_rugby_league_team
Mishael_Morgan,University_of_Ottawa
Dajana_Butulija,Ligue_Féminine_de_Basketball
Zach_Sill,Pittsburgh_Penguins
Adriano_Fedele,Modena_F.C.
Russell_Maryland,Green_Bay_Packers
Jacek_Magiera,Poland_national_under-18_football_team
Anatoliy_Skorokhod,Michigan_State_University
Jamie_Gibson,Northampton_Saints
Cid_Edwards,St._Louis_Cardinals
Harvey_Williams_(American_football),Kansas_City_Chiefs
Angelo_Raffin,Montreal_Alouettes
Janne_Laukkanen,HPK
Daniils_Turkovs,Latvia_national_football_team
Ty_McCormick,Stanford_University
1975–76_Cardiff_City_F.C._season,Gillingham_F.C.
Igor_Cherniy,FC_Chernomorets_Novorossiysk
Billy_Lange,Rowan_University
Victor_H._Mair,Harvard_University
Rashaad_Powell,Chemeketa_Community_College
Jason_Tovey,Cardiff_Blues
Pavel_Vostřák,Czech_Extraliga
Husnija_Arapović,FK_Sarajevo
Marcos_Kremer,Jaguares_(Super_Rugby)
Doug_Bruno,DePaul_Blue_Demons
Burton_Lawless,Dallas_Cowboys
Ed_Stacco,Washington_Redskins
Yoshika_Matsubara,SC_Sagamihara
Chuck_Sieminski,San_Francisco_49ers
Oleksandr_Holokolosov_(football_manager),FC_Atyrau
Jon_Newby,Colwyn_Bay_F.C.
Roland_Gransart,AS_Cannes
Anna_Myzdrikova,CSKA_Moscow
Jim_Suchecki,Boston_Red_Sox
Ronnie_Grandison,Denver_Nuggets
Rodney_Kinlaw,New_York_Jets
Jamie_Arniel,Lukko
Dave_Hudgens_(American_football),Dallas_Cowboys
Lothar_Buchmann,1._FC_Germania_08_Ober-Roden
Carl_Powell,Baltimore_Ravens
Francisco_Martínez_Bonachera,CD_Castellón
Fakhruddin_Ahmed,Williams_College
Margaret_Farrar,Smith_College
Archibald_Nye,British_Army
Dejan_Đurđević,FK_Čukarički
John_Bond_(quarterback),Cleveland_Browns
Hugh_Morrow_(footballer),Tamworth_F.C.
Daniel_S._Hamermesh,University_of_Texas_at_Austin
Andy_Sutcliffe,RAM_Racing
Isaiah_Morris,San_Jacinto_College
Herbert_Stein,Williams_College
Oliver_Setzinger,Nashville_Predators
"Steve_Thompson_(defensive_tackle,_born_1945)",New_York_Jets
Vic_So'oto,Oakland_Raiders
Teemu_Aalto,HC_Sierre-Anniviers
Hanson_Horsey,Cincinnati_Reds
Giuseppe_Favalli,Italy_national_football_team
Tress_Bucyanayandi,University_of_Wisconsin–Madison
Steve_Patton,Furman_University
Walker_Cress,Cincinnati_Reds
Lester_Conner,Philadelphia_76ers
Nneka_Ogwumike,Women's_National_Basketball_Association
Gabe_Ikard,Detroit_Lions
Paul_Green_(playwright),Cornell_University
István_Sofron,Austrian_Hockey_League
Shawn_Belle,Colorado_Avalanche
Vasyl_Yevseyev,FC_Vorskla_Poltava
Paul_Dirac,University_of_Miami
Albert_Prosa,Estonia_national_under-23_football_team
Yen_Hsing-su,Shanghai_Sharks
Broxi_Bear,Rangers_F.C.
Jackie_Burkett,New_Orleans_Saints
Buck_Lansford,Philadelphia_Eagles
A._Dale_%22Bud%22_Mayo,New_York_University
Espen_Knutsen,Djurgårdens_IF_Hockey
Terrell_Manning,Minnesota_Vikings
Oscar_Dansk,Rögle_BK
Andrei_Zyuzin,Rubin_Tyumen
Patrice_Cormier,Winnipeg_Jets
Bobby_Carpenter_(ice_hockey),Boston_Bruins
Robert_Person,Philadelphia_Phillies
Jack_Andrew,Exeter_Chiefs
Fred_Coleman,Buffalo_Bills
Stromile_Swift,Memphis_Grizzlies
Heinz-Günter_Scheil,Goslarer_SC_08
DeVone_Claybrooks,Montreal_Alouettes
Darren_Stein,New_York_University
"John_Clark_(footballer,_born_1941)",Clyde_F.C.
James_Hartley_Beal,University_of_Michigan
Chris_Bruton,Grand_Rapids_Griffins
Carl_English,Liga_ACB
Rube_Vinson,Cleveland_Indians
Brian_Clem,Oregon_State_University
Bob_Woollard,New_York_Knicks
Jordan_Caron,Chicago_Wolves
Denver_Stutler,University_of_Central_Florida
Ronald_N._Hartman,"University_of_California,_Los_Angeles"
Vicente_Carlos_Campillo,Muleño_CF
Rick_Goltz,Simon_Fraser_University
Lonnie_Marts,Jacksonville_Jaguars
Andy_Heck,Washington_Redskins
Brian_Wood_(journalist),University_of_Washington
Goldwin_Smith,Eton_College
Tim_Naehring,Boston_Red_Sox
Jarosław_Araszkiewicz,Warta_Poznań
Asdrúbal_Cabrera,Cleveland_Indians
Gordon_Lish,University_of_Arizona
Luca_Cadalora,Honda
John_Burkett,San_Francisco_Giants
A._J._Harris,Edmonton_Eskimos
Joey_Tenute,Hamilton_Bulldogs_(AHL)
Oscar_Brevi,S.E.F._Torres_1903
Jamie_Lundmark,New_York_Rangers
Marc_Bureau_(ice_hockey),Calgary_Flames
Marcus_Smart,Edward_S._Marcus_High_School
Cindy_K._Jorgenson,University_of_Arizona
Zsolt_Petry,Hertha_BSC
Monroe_E._Dodd,Baylor_University
Michael_Jordan,Arizona_Fall_League
Corbin_Van_Arsdale,University_of_Texas_at_Austin
Tom_Scott_(Canadian_football),Detroit_Lions
Joel_Hefley,Oklahoma_Baptist_University
Selvish_Capers,New_York_Giants
Donald_Strickland,San_Francisco_49ers
Pete_Ittersagen,Jacksonville_Jaguars
Derrick_Summers,Southfield_High_School
Jacques_Cornu,Honda
Mika_Strömberg,National_League_A
Ross_Thornton,Brisbane_Lions
Fritz_Schollmeyer,BC_Augsburg
Charlie_Zink,Boston_Red_Sox
Don_Flanagan,Fort_Lewis_Skyhawks
Roscoe_DeWitt,Dartmouth_College
Kyle_McLaren,Boston_Bruins
Anastasios_Venetsanopoulos,University_of_Toronto
Troy_Mills_(Canadian_football),"California_State_University,_Sacramento"
Jane_S._Richardson,Harvard_University
Campbell_Hardy,Royal_Marines
2013–14_C.F._União_season,Atlético_Clube_de_Portugal
Shannon_Boxx,Notre_Dame_Fighting_Irish
Cenk_Tosun,Turkey_national_football_team
Andrew_Gelman,Columbia_University
Louis_Nirenberg,McGill_University
Val_Logsdon_Fitch,McGill_University
Brian_Sipotz,Serie_A_(ice_hockey)
John_Mitchell_(rugby_union),University_of_KwaZulu-Natal
Michail_Liapis,Greek_Basket_League
Michael_Vernace,Tampa_Bay_Lightning
Adílson_Batista,Sport_Club_do_Recife
Robert_Lang_(ice_hockey),Detroit_Red_Wings
Eric_Allman,"University_of_California,_Berkeley"
Anwara_Taimur,University_of_Delhi
Shawn_Limpright,Elite_Ice_Hockey_League
Phil_Parkinson,Bradford_City_A.F.C.
Ashwin_Sanghi,Yale_University
Jack_Deloplaine,Chicago_Bears
Jack_Sharrott,Philadelphia_Phillies
Agris_Galvanovskis,MBC_Mykolaiv
Neil_Sheehy,Washington_Capitals
Robert_Thomas_(linebacker),Oakland_Raiders
Oleg_Kubarev,FC_Gomel
Takeshi_Okada,Consadole_Sapporo
Jamin_Elliott,Atlanta_Falcons
Fabiola_Beracasa_Beckman,Boston_College
Philippe_Gigantès,University_of_Toronto
Scott_Brooks,Seattle_SuperSonics
Majid_Rafizadeh,Harvard_University
Frank_Kell_Cahoon,Colorado_School_of_Mines
Clyde_Kimball,Louisiana_State_University
Michael_Joseph_Bulger,London_Irish
Marian_Mihail,FC_Sportul_Studențesc_București
Zack_Stortini,Edmonton_Oilers
Evgeny_Grachyov,Kontinental_Hockey_League
Andrés_Thomas,Atlanta_Braves
Paul_%22Tank%22_Younger,Grambling_State_University
Boris_Zhuravlyov,FC_Spartak-MZhK_Ryazan
Sam_Vaghar,Brandeis_University
Anthony_Hill_(American_football),Houston_Texans
Ray_O'Brien_(baseball),Pittsburgh_Pirates
Pete_Mickeal,CB_Murcia
Joey_Galloway,Dallas_Cowboys
John_H._Palmieri,Swarthmore_College
Stuart_Baxter,England_national_under-19_football_team
Rafael_Alkorta,Olympiacos_F.C.
Aaron_Dobson,Detroit_Lions
Freddie_Barnes,Homewood-Flossmoor_High_School
Mike_Johnston_(ice_hockey),Pittsburgh_Penguins
Gustavo_Barrera,CB_Granada
Andrei_Pervyshin,Ak_Bars_Kazan
José_Augusto_de_Almeida,CD_Logroñés
Paul_Hinrichs,Boston_Red_Sox
Leonid_Libkin,University_of_Pennsylvania
Todd_Bowles,San_Francisco_49ers
Cookie_Rojas,New_York_Mets
Tristan_Burge,Eastern_Illinois_University
Scott_Pellerin,Carolina_Hurricanes
John_Huarte,Memphis_Southmen
Joe_Wolf,Los_Angeles_Clippers
Ricardo_Drubscky,Valeriodoce_Esporte_Clube
Charlie_Conacher,Detroit_Red_Wings
Gordon_Campbell,Simon_Fraser_University
Henry_Harrington_Janeway,Yale_University
Gordon_Chiarot,Hamilton_Tiger-Cats
Uwe_Stöver,1._FC_Kaiserslautern_II
Ted_Magner,FC_Metz
Rastislav_Pavlikovský,Jokerit
Ryan_Clement,Mullen_High_School
D._J._Flick,Saskatchewan_Roughriders
William_Newman_(American_football),Georgetown_University
Greg_Twiggs,San_Diego_State_University
Robert_Rothbart,KK_Igokea
Emanuel_V._Soriano,University_of_the_Philippines
Sagi_Strauss,Ahva_Arraba_F.C.
Goran_Bezina,HC_Fribourg-Gottéron
Julian_Alsop,Carmarthen_Town_A.F.C.
Freddie_Joe_Nunn,University_of_Mississippi
Ricky_Foley,Toronto_Argonauts
William_Bross,Williams_College
Alex_Molinaroli,Milwaukee_School_of_Engineering
James_Richards_(Canadian_football),Dallas_Cowboys
Mikhail_Mamkin,HC_Spartak_Moscow
Tom_Canada,"University_of_California,_Berkeley"
Corsley_Edwards,Lake_Clifton_Eastern_High_School
Rok_Tičar,Timrå_IK
Tim_Cofield,Calgary_Stampeders
Scott_Proctor,New_York_Yankees
Grady_Allen,Texas_A&M_University
Benjamin_Dieude-Fauvel,ECHL
Radim_Vrbata,Chicago_Blackhawks
Harold_Edwards_(rugby_league),Wales_national_rugby_league_team
Donte_Whitner,Glenville_High_School
Shockmain_Davis,Winnipeg_Blue_Bombers
James_Patrick_(ice_hockey),Buffalo_Sabres
Philip_Morrison,Cornell_University
